[Data Type-Log Data],,,
[Save Time-2001/01/15 16:30:00],,,
Date,CO [ppm]  ,CO2[vol%] ,O2 [vol%] 
,Conc.,Conc.,Conc.
10:53:33,4566,11,9.15
10:53:34,4578,11,9.14
10:53:35,4589.7,11,9.14
10:53:36,4601.2,11,9.15
10:53:37,4611.8,10.99,9.15
10:53:38,4621.1,10.99,9.15
10:53:39,4629.8,10.99,9.16
10:53:40,4637.9,10.99,9.16
10:53:41,4645.4,10.99,9.15
10:53:42,4652.4,11,9.15
10:53:43,4658.5,10.99,9.14
10:53:44,4662.7,10.99,9.15
10:53:45,4667.5,10.98,9.15
10:53:46,4671.9,10.98,9.15
10:53:47,4676,10.98,9.15
10:53:48,4679.9,10.99,9.15
10:53:49,4682.9,10.99,9.15
10:53:50,4685.1,10.99,9.15
10:53:51,4687.1,10.99,9.15
10:53:52,4689.2,10.98,9.15
10:53:53,4690.7,10.99,9.15
10:53:54,4691.5,10.99,9.15
10:53:55,4691.7,10.99,9.15
10:53:56,4691.7,10.99,9.15
10:53:57,4691,10.99,9.15
10:53:58,4689.4,10.99,9.15
10:53:59,4687.4,10.99,9.15
10:54:00,4685,10.98,9.14
10:54:01,4681.6,10.98,9.14
10:54:02,4677.5,10.99,9.14
10:54:03,4673.6,10.99,9.15
10:54:04,4669.7,10.99,9.15
10:54:05,4666.5,10.99,9.15
10:54:06,4663.7,11,9.15
10:54:07,4661.2,11,9.15
10:54:08,4659.1,11,9.14
10:54:09,4657.6,11,9.13
10:54:10,4656.3,11.01,9.14
10:54:11,4655.3,11.01,9.14
10:54:12,4654.4,11.01,9.15
10:54:13,4653.2,11,9.15
10:54:14,4651.9,11,9.15
10:54:15,4650.6,11,9.14
10:54:16,4649.4,10.99,9.13
10:54:17,4649,11,9.13
10:54:18,4648.9,11,9.13
10:54:19,4649,11.01,9.13
10:54:20,4649.6,11.01,9.14
10:54:21,4649.6,11,9.14
10:54:22,4649.7,11,9.14
10:54:23,4650.4,11,9.14
10:54:24,4651.6,11.01,9.13
10:54:25,4653,11.01,9.13
10:54:26,4654.4,11.02,9.13
10:54:27,4656,11.01,9.13
10:54:28,4657.6,11,9.13
10:54:29,4658.7,10.99,9.14
10:54:30,4660.1,10.98,9.14
10:54:31,4661.2,10.98,9.14
10:54:32,4661.7,10.99,9.13
10:54:33,4662,10.99,9.13
10:54:34,4662,10.99,9.12
10:54:35,4661.1,10.98,9.13
10:54:36,4658.9,10.98,9.13
10:54:37,4656.5,10.98,9.13
10:54:38,4653.3,10.98,9.13
10:54:39,4649.4,10.99,9.13
10:54:40,4644.7,11,9.13
10:54:41,4639.7,11,9.12
10:54:42,4634.2,11.01,9.12
10:54:43,4628.8,11.01,9.12
10:54:44,4622.9,11.02,9.12
10:54:45,4616.7,11.02,9.12
10:54:46,4610.8,11.02,9.12
10:54:47,4604.1,11.03,9.12
10:54:48,4597.5,11.04,9.12
10:54:49,4591.1,11.04,9.12
10:54:50,4584.4,11.04,9.11
10:54:51,4577.4,11.04,9.11
10:54:52,4571.1,11.04,9.11
10:54:53,4564.6,11.04,9.11
10:54:54,4558.3,11.05,9.11
10:54:55,4552.4,11.05,9.11
10:54:56,4546.2,11.06,9.1
10:54:57,4540.1,11.05,9.1
10:54:58,4534.5,11.05,9.1
10:54:59,4528.9,11.05,9.1
10:55:00,4523.5,11.06,9.1
10:55:01,4518.6,11.06,9.1
10:55:02,4514.4,11.05,9.1
10:55:03,4510.4,11.06,9.1
10:55:04,4507.3,11.05,9.1
10:55:05,4503.8,11.05,9.1
10:55:06,4500.7,11.05,9.1
10:55:07,4498.4,11.05,9.1
10:55:08,4496.2,11.05,9.1
10:55:09,4493.9,11.05,9.1
10:55:10,4491.7,11.05,9.1
10:55:11,4489.4,11.06,9.1
10:55:12,4486.5,11.06,9.1
10:55:13,4483.8,11.05,9.1
10:55:14,4481.1,11.05,9.1
10:55:15,4478.1,11.05,9.1
10:55:16,4475.3,11.04,9.1
10:55:17,4472.4,11.05,9.1
10:55:18,4469.4,11.06,9.1
10:55:19,4466.8,11.06,9.09
10:55:20,4464.4,11.06,9.09
10:55:21,4461.8,11.06,9.09
10:55:22,4459.6,11.05,9.09
10:55:23,4457,11.06,9.1
10:55:24,4454.1,11.07,9.1
10:55:25,4451.2,11.08,9.1
10:55:26,4447.5,11.08,9.1
10:55:27,4443.4,11.08,9.1
10:55:28,4439.3,11.08,9.1
10:55:29,4434.7,11.08,9.1
10:55:30,4430.3,11.07,9.1
10:55:31,4426.4,11.08,9.1
10:55:32,4422.8,11.08,9.1
10:55:33,4418.9,11.09,9.09
10:55:34,4415.4,11.09,9.09
10:55:35,4412.3,11.09,9.09
10:55:36,4409,11.08,9.09
10:55:37,4405.8,11.08,9.1
10:55:38,4402.3,11.08,9.1
10:55:39,4397.9,11.08,9.1
10:55:40,4392.8,11.09,9.09
10:55:41,4386.6,11.09,9.09
10:55:42,4379.5,11.08,9.08
10:55:43,4371.7,11.09,9.08
10:55:44,4362.6,11.08,9.09
10:55:45,4352.6,11.09,9.09
10:55:46,4341.7,11.09,9.09
10:55:47,4330.5,11.09,9.09
10:55:48,4319.3,11.09,9.08
10:55:49,4308.2,11.1,9.07
10:55:50,4297.3,11.1,9.06
10:55:51,4285.9,11.11,9.07
10:55:52,4275.5,11.11,9.07
10:55:53,4265.8,11.11,9.07
10:55:54,4256.5,11.12,9.08
10:55:55,4246.9,11.12,9.06
10:55:56,4238.3,11.12,9.05
10:55:57,4230.6,11.12,9.05
10:55:58,4224.1,11.12,9.05
10:55:59,4219.2,11.12,9.06
10:56:00,4215.4,11.13,9.06
10:56:01,4213,11.13,9.06
10:56:02,4212.8,11.13,9.05
10:56:03,4212.8,11.14,9.04
10:56:04,4214.6,11.14,9.04
10:56:05,4217.6,11.14,9.04
10:56:06,4221.9,11.14,9.05
10:56:07,4227.4,11.13,9.06
10:56:08,4234.9,11.13,9.05
10:56:09,4244,11.13,9.05
10:56:10,4254.3,11.13,9.04
10:56:11,4265.7,11.13,9.04
10:56:12,4277.8,11.12,9.05
10:56:13,4290.9,11.11,9.06
10:56:14,4305.8,11.11,9.06
10:56:15,4322,11.11,9.06
10:56:16,4338.8,11.11,9.05
10:56:17,4356.9,11.11,9.05
10:56:18,4374.7,11.11,9.05
10:56:19,4393.1,11.11,9.06
10:56:20,4412.3,11.1,9.07
10:56:21,4431.2,11.1,9.07
10:56:22,4449.6,11.09,9.07
10:56:23,4467.4,11.09,9.06
10:56:24,4485.1,11.09,9.06
10:56:25,4502.3,11.09,9.06
10:56:26,4520,11.09,9.07
10:56:27,4536.8,11.09,9.08
10:56:28,4553.5,11.08,9.08
10:56:29,4570.4,11.08,9.08
10:56:30,4587.2,11.07,9.08
10:56:31,4603.9,11.07,9.07
10:56:32,4620.3,11.07,9.07
10:56:33,4635.3,11.06,9.08
10:56:34,4649.7,11.05,9.08
10:56:35,4663.8,11.05,9.09
10:56:36,4676.6,11.04,9.09
10:56:37,4688.6,11.03,9.09
10:56:38,4700,11.03,9.09
10:56:39,4710.3,11.03,9.09
10:56:40,4719.9,11.03,9.09
10:56:41,4730,11.02,9.09
10:56:42,4739.4,11.02,9.1
10:56:43,4747.8,11.02,9.1
10:56:44,4756.4,11.02,9.1
10:56:45,4764.9,11.03,9.11
10:56:46,4772.8,11.02,9.11
10:56:47,4780.4,11.02,9.11
10:56:48,4787.3,11.02,9.1
10:56:49,4794,11.02,9.1
10:56:50,4800.9,11.02,9.1
10:56:51,4808,11.02,9.11
10:56:52,4815.2,11.01,9.11
10:56:53,4822.4,11.01,9.12
10:56:54,4829.4,11.02,9.12
10:56:55,4836.4,11.01,9.12
10:56:56,4843.6,11.02,9.11
10:56:57,4850.6,11.01,9.11
10:56:58,4857.1,11.01,9.11
10:56:59,4863.9,11.01,9.12
10:57:00,4870.2,11,9.12
10:57:01,4876.2,10.99,9.13
10:57:02,4881.9,11,9.13
10:57:03,4887.1,10.99,9.13
10:57:04,4891.7,10.99,9.12
10:57:05,4896.3,10.98,9.12
10:57:06,4900.4,10.97,9.12
10:57:07,4903.9,10.98,9.12
10:57:08,4907.7,10.97,9.13
10:57:09,4911,10.98,9.13
10:57:10,4913.7,10.98,9.13
10:57:11,4915.9,10.98,9.13
10:57:12,4917.8,10.98,9.13
10:57:13,4919.2,10.98,9.12
10:57:14,4920.1,10.98,9.12
10:57:15,4920.5,10.98,9.12
10:57:16,4920.6,10.98,9.13
10:57:17,4920.1,10.98,9.14
10:57:18,4919.1,10.98,9.14
10:57:19,4917.4,10.98,9.14
10:57:20,4915.2,10.98,9.13
10:57:21,4912.8,10.98,9.12
10:57:22,4909.9,10.97,9.12
10:57:23,4906.8,10.97,9.13
10:57:24,4903.2,10.97,9.14
10:57:25,4899.4,10.98,9.14
10:57:26,4895.8,10.97,9.13
10:57:27,4892.3,10.98,9.12
10:57:28,4888.7,10.97,9.12
10:57:29,4885.1,10.97,9.12
10:57:30,4881.5,10.98,9.13
10:57:31,4877.7,10.99,9.13
10:57:32,4874,10.99,9.13
10:57:33,4870.7,10.99,9.12
10:57:34,4866.7,10.99,9.11
10:57:35,4863.3,10.98,9.11
10:57:36,4860,10.99,9.12
10:57:37,4857,10.99,9.13
10:57:38,4854.3,10.99,9.13
10:57:39,4851.8,10.99,9.12
10:57:40,4848.8,10.99,9.11
10:57:41,4846.5,10.99,9.11
10:57:42,4844.5,10.98,9.12
10:57:43,4841.9,10.98,9.12
10:57:44,4839.7,10.98,9.13
10:57:45,4838.1,10.98,9.12
10:57:46,4836.9,10.99,9.11
10:57:47,4836.2,10.99,9.1
10:57:48,4835.2,10.99,9.11
10:57:49,4834.6,10.99,9.12
10:57:50,4834.4,10.99,9.12
10:57:51,4834.4,10.99,9.12
10:57:52,4835.1,11,9.11
10:57:53,4836.3,11,9.1
10:57:54,4837.5,11.01,9.1
10:57:55,4838.8,11.01,9.1
10:57:56,4839.4,11.01,9.12
10:57:57,4840.5,11.01,9.12
10:57:58,4842,11.01,9.12
10:57:59,4843.9,11.01,9.11
10:58:00,4845.7,11.01,9.1
10:58:01,4847.2,11.01,9.1
10:58:02,4848.7,11.01,9.1
10:58:03,4850.1,11.01,9.11
10:58:04,4851.7,11,9.12
10:58:05,4853.3,11,9.11
10:58:06,4854.8,11,9.1
10:58:07,4856.1,11,9.1
10:58:08,4857.2,11.01,9.1
10:58:09,4858.4,11.01,9.1
10:58:10,4859.8,11.01,9.11
10:58:11,4861,11.01,9.12
10:58:12,4862.2,11.01,9.12
10:58:13,4863.3,11.01,9.11
10:58:14,4864.3,11.01,9.1
10:58:15,4865.7,11.01,9.1
10:58:16,4866.8,11.01,9.11
10:58:17,4867.6,11.01,9.12
10:58:18,4868.4,11.01,9.12
10:58:19,4869.2,11,9.12
10:58:20,4870.1,11,9.11
10:58:21,4871,11,9.1
10:58:22,4872,11,9.1
10:58:23,4872.7,11,9.11
10:58:24,4873.5,11.01,9.12
10:58:25,4874.1,11.01,9.12
10:58:26,4874.8,11.01,9.12
10:58:27,4875.8,11.01,9.12
10:58:28,4876.4,11,9.11
10:58:29,4877.2,11.01,9.11
10:58:30,4877.7,11,9.12
10:58:31,4878,11,9.12
10:58:32,4878.4,11,9.13
10:58:33,4878.4,11,9.13
10:58:34,4878.5,10.99,9.13
10:58:35,4878.8,10.99,9.12
10:58:36,4879,10.99,9.11
10:58:37,4878.9,10.99,9.12
10:58:38,4878.7,10.99,9.13
10:58:39,4878.2,10.99,9.13
10:58:40,4877.6,10.98,9.13
10:58:41,4877.4,10.98,9.13
10:58:42,4876.8,10.98,9.12
10:58:43,4876.4,10.98,9.12
10:58:44,4875.5,10.98,9.13
10:58:45,4874.4,10.99,9.14
10:58:46,4873.3,10.98,9.15
10:58:47,4872,10.98,9.15
10:58:48,4870.7,10.97,9.14
10:58:49,4868.9,10.96,9.13
10:58:50,4867.1,10.97,9.13
10:58:51,4865.2,10.98,9.14
10:58:52,4863.3,10.98,9.15
10:58:53,4861.3,10.98,9.15
10:58:54,4859.4,10.98,9.15
10:58:55,4857.3,10.98,9.14
10:58:56,4854.9,10.98,9.13
10:58:57,4852.7,10.98,9.13
10:58:58,4849.8,10.98,9.15
10:58:59,4846.8,10.99,9.15
10:59:00,4843.5,10.99,9.16
10:59:01,4839.8,10.99,9.15
10:59:02,4835.9,10.98,9.14
10:59:03,4832.1,10.98,9.13
10:59:04,4828.2,10.98,9.14
10:59:05,4824.1,10.97,9.15
10:59:06,4820.4,10.98,9.16
10:59:07,4816.7,10.98,9.16
10:59:08,4813.2,10.98,9.15
10:59:09,4810.2,10.97,9.14
10:59:10,4807.1,10.97,9.14
10:59:11,4803.9,10.97,9.14
10:59:12,4801.2,10.97,9.15
10:59:13,4799.1,10.97,9.16
10:59:14,4797.2,10.97,9.16
10:59:15,4795.5,10.97,9.15
10:59:16,4794.2,10.97,9.14
10:59:17,4793.3,10.97,9.14
10:59:18,4792.4,10.97,9.15
10:59:19,4792.3,10.97,9.16
10:59:20,4792.7,10.97,9.16
10:59:21,4792.8,10.98,9.16
10:59:22,4793.6,10.98,9.16
10:59:23,4795.1,10.98,9.15
10:59:24,4797.2,10.97,9.15
10:59:25,4799.5,10.97,9.16
10:59:26,4801.8,10.96,9.17
10:59:27,4805.2,10.96,9.18
10:59:28,4809,10.95,9.17
10:59:29,4813.3,10.95,9.17
10:59:30,4817.8,10.95,9.16
10:59:31,4822.3,10.94,9.16
10:59:32,4826.6,10.93,9.18
10:59:33,4831.3,10.93,9.18
10:59:34,4836,10.93,9.18
10:59:35,4840.3,10.94,9.18
10:59:36,4844.5,10.94,9.18
10:59:37,4848.3,10.94,9.18
10:59:38,4851.4,10.95,9.18
10:59:39,4854,10.95,9.19
10:59:40,4856.7,10.95,9.19
10:59:41,4858.6,10.94,9.19
10:59:42,4860,10.95,9.18
10:59:43,4860.9,10.95,9.18
10:59:44,4861.3,10.94,9.18
10:59:45,4861.3,10.94,9.19
10:59:46,4860.9,10.93,9.19
10:59:47,4860.6,10.93,9.19
10:59:48,4859.6,10.92,9.19
10:59:49,4858.8,10.91,9.18
10:59:50,4857.8,10.91,9.19
10:59:51,4856.8,10.92,9.19
10:59:52,4856,10.92,9.2
10:59:53,4855.7,10.92,9.19
10:59:54,4855.6,10.92,9.19
10:59:55,4855.2,10.92,9.19
10:59:56,4855.3,10.92,9.19
10:59:57,4855.4,10.92,9.2
10:59:58,4856,10.92,9.2
10:59:59,4856.9,10.93,9.2
11:00:00,4857.6,10.93,9.19
11:00:01,4858.6,10.93,9.19
11:00:02,4859.5,10.92,9.2
11:00:03,4860.5,10.92,9.2
11:00:04,4862,10.91,9.2
11:00:05,4863.3,10.92,9.2
11:00:06,4864.7,10.92,9.2
11:00:07,4866.2,10.92,9.2
11:00:08,4867.6,10.92,9.21
11:00:09,4869.4,10.92,9.2
11:00:10,4871.3,10.91,9.2
11:00:11,4873.4,10.92,9.2
11:00:12,4875.4,10.91,9.21
11:00:13,4877.6,10.91,9.21
11:00:14,4880.1,10.91,9.22
11:00:15,4882.5,10.91,9.21
11:00:16,4885,10.91,9.21
11:00:17,4887.1,10.9,9.21
11:00:18,4889.2,10.9,9.22
11:00:19,4890.9,10.9,9.22
11:00:20,4892.4,10.89,9.22
11:00:21,4893.7,10.89,9.22
11:00:22,4894.7,10.89,9.22
11:00:23,4894.7,10.88,9.22
11:00:24,4894.7,10.87,9.23
11:00:25,4894.4,10.87,9.23
11:00:26,4894.1,10.86,9.23
11:00:27,4893.8,10.86,9.23
11:00:28,4893.1,10.87,9.23
11:00:29,4891.9,10.87,9.24
11:00:30,4890,10.87,9.25
11:00:31,4888,10.87,9.25
11:00:32,4886.3,10.87,9.25
11:00:33,4884.3,10.87,9.24
11:00:34,4881.9,10.88,9.25
11:00:35,4879.2,10.88,9.25
11:00:36,4876,10.88,9.26
11:00:37,4873.1,10.88,9.27
11:00:38,4870.1,10.88,9.26
11:00:39,4866.7,10.87,9.26
11:00:40,4863.1,10.87,9.26
11:00:41,4859.3,10.86,9.26
11:00:42,4855.3,10.86,9.28
11:00:43,4851.3,10.86,9.28
11:00:44,4846.7,10.86,9.28
11:00:45,4841.6,10.86,9.27
11:00:46,4836.3,10.86,9.27
11:00:47,4830.5,10.86,9.27
11:00:48,4824,10.86,9.28
11:00:49,4817.3,10.86,9.29
11:00:50,4810.3,10.86,9.29
11:00:51,4803,10.86,9.29
11:00:52,4796,10.85,9.28
11:00:53,4788.3,10.85,9.28
11:00:54,4780.1,10.85,9.29
11:00:55,4772,10.85,9.3
11:00:56,4764.1,10.84,9.3
11:00:57,4756.1,10.84,9.3
11:00:58,4748.4,10.84,9.29
11:00:59,4739.9,10.85,9.3
11:01:00,4731.1,10.84,9.3
11:01:01,4722.6,10.84,9.31
11:01:02,4714.4,10.84,9.31
11:01:03,4705.9,10.83,9.31
11:01:04,4697.5,10.84,9.3
11:01:05,4688.9,10.84,9.31
11:01:06,4680.2,10.84,9.31
11:01:07,4672.1,10.84,9.32
11:01:08,4664.4,10.83,9.32
11:01:09,4657,10.83,9.31
11:01:10,4650.4,10.83,9.31
11:01:11,4644,10.83,9.32
11:01:12,4638.2,10.82,9.32
11:01:13,4633,10.83,9.33
11:01:14,4628.5,10.83,9.32
11:01:15,4623.8,10.82,9.32
11:01:16,4619.4,10.82,9.32
11:01:17,4615.9,10.82,9.33
11:01:18,4612.3,10.82,9.33
11:01:19,4609.4,10.82,9.33
11:01:20,4606.8,10.82,9.33
11:01:21,4604.8,10.82,9.33
11:01:22,4603.1,10.82,9.33
11:01:23,4601.9,10.82,9.34
11:01:24,4601,10.81,9.34
11:01:25,4601.1,10.81,9.34
11:01:26,4601.2,10.81,9.34
11:01:27,4601.8,10.81,9.35
11:01:28,4602.8,10.81,9.35
11:01:29,4604.6,10.81,9.35
11:01:30,4607.5,10.81,9.35
11:01:31,4610.4,10.8,9.35
11:01:32,4613.5,10.8,9.35
11:01:33,4616.8,10.79,9.36
11:01:34,4620.3,10.79,9.37
11:01:35,4623.7,10.79,9.37
11:01:36,4626.9,10.79,9.37
11:01:37,4629.4,10.79,9.37
11:01:38,4631.2,10.78,9.37
11:01:39,4632.6,10.78,9.38
11:01:40,4633.8,10.77,9.38
11:01:41,4634.7,10.77,9.38
11:01:42,4634.7,10.77,9.38
11:01:43,4634.7,10.77,9.38
11:01:44,4634.4,10.77,9.39
11:01:45,4633.7,10.76,9.39
11:01:46,4632.5,10.76,9.39
11:01:47,4631.1,10.76,9.39
11:01:48,4629.3,10.75,9.39
11:01:49,4627.2,10.74,9.4
11:01:50,4624.6,10.75,9.41
11:01:51,4622,10.75,9.41
11:01:52,4618.9,10.75,9.41
11:01:53,4615.4,10.74,9.41
11:01:54,4611.2,10.74,9.41
11:01:55,4606.4,10.74,9.42
11:01:56,4601.2,10.74,9.43
11:01:57,4595.6,10.74,9.43
11:01:58,4589.7,10.74,9.43
11:01:59,4583.8,10.74,9.43
11:02:00,4577.1,10.74,9.44
11:02:01,4569.6,10.74,9.44
11:02:02,4562.1,10.74,9.44
11:02:03,4554.7,10.73,9.44
11:02:04,4546.5,10.73,9.44
11:02:05,4538,10.73,9.45
11:02:06,4528.2,10.72,9.45
11:02:07,4517.3,10.72,9.46
11:02:08,4506.7,10.72,9.45
11:02:09,4496.2,10.72,9.46
11:02:10,4485.1,10.71,9.46
11:02:11,4474.1,10.71,9.47
11:02:12,4463.1,10.71,9.47
11:02:13,4451.7,10.7,9.48
11:02:14,4441.2,10.7,9.47
11:02:15,4431.1,10.7,9.47
11:02:16,4420.3,10.7,9.48
11:02:17,4409.6,10.7,9.48
11:02:18,4399.1,10.7,9.49
11:02:19,4388.9,10.69,9.49
11:02:20,4379.1,10.69,9.49
11:02:21,4369.2,10.69,9.49
11:02:22,4358.8,10.68,9.5
11:02:23,4348.9,10.68,9.5
11:02:24,4339.8,10.67,9.51
11:02:25,4330.6,10.67,9.51
11:02:26,4321.5,10.66,9.51
11:02:27,4311.9,10.67,9.52
11:02:28,4302.1,10.67,9.53
11:02:29,4292.7,10.66,9.53
11:02:30,4283.2,10.66,9.53
11:02:31,4273,10.66,9.53
11:02:32,4263,10.65,9.53
11:02:33,4253,10.66,9.54
11:02:34,4242.8,10.65,9.55
11:02:35,4233,10.66,9.56
11:02:36,4223.9,10.66,9.55
11:02:37,4214.3,10.65,9.55
11:02:38,4205.3,10.64,9.56
11:02:39,4196.3,10.64,9.57
11:02:40,4186.9,10.63,9.58
11:02:41,4177.7,10.63,9.59
11:02:42,4168.5,10.63,9.58
11:02:43,4158.6,10.63,9.58
11:02:44,4148.4,10.62,9.58
11:02:45,4137.8,10.61,9.59
11:02:46,4126.3,10.61,9.6
11:02:47,4115,10.6,9.61
11:02:48,4103.1,10.6,9.61
11:02:49,4090.3,10.59,9.61
11:02:50,4077.1,10.59,9.61
11:02:51,4063.4,10.59,9.61
11:02:52,4048.5,10.58,9.62
11:02:53,4034,10.57,9.63
11:02:54,4019.5,10.57,9.63
11:02:55,4004.7,10.57,9.63
11:02:56,3989.7,10.57,9.63
11:02:57,3974.6,10.58,9.64
11:02:58,3959.3,10.57,9.65
11:02:59,3944.5,10.57,9.66
11:03:00,3929.7,10.57,9.65
11:03:01,3914.7,10.57,9.65
11:03:02,3899.6,10.57,9.65
11:03:03,3884.5,10.57,9.66
11:03:04,3869.6,10.57,9.67
11:03:05,3855.4,10.57,9.68
11:03:06,3841.7,10.56,9.67
11:03:07,3827.8,10.55,9.67
11:03:08,3814.3,10.56,9.67
11:03:09,3801.2,10.56,9.68
11:03:10,3788.3,10.55,9.69
11:03:11,3776.2,10.55,9.69
11:03:12,3764.5,10.55,9.69
11:03:13,3753.2,10.54,9.69
11:03:14,3742.4,10.54,9.69
11:03:15,3732.5,10.54,9.7
11:03:16,3723,10.54,9.7
11:03:17,3714.9,10.54,9.71
11:03:18,3707.7,10.53,9.71
11:03:19,3701.3,10.53,9.71
11:03:20,3695.4,10.53,9.71
11:03:21,3689.9,10.53,9.72
11:03:22,3684.6,10.52,9.72
11:03:23,3680.2,10.52,9.72
11:03:24,3676.5,10.51,9.72
11:03:25,3673.1,10.5,9.73
11:03:26,3669.9,10.5,9.74
11:03:27,3666.7,10.5,9.75
11:03:28,3663.5,10.5,9.74
11:03:29,3661.1,10.49,9.74
11:03:30,3658.6,10.48,9.74
11:03:31,3655.6,10.48,9.75
11:03:32,3652.4,10.48,9.76
11:03:33,3648.5,10.48,9.77
11:03:34,3644.4,10.48,9.77
11:03:35,3640.3,10.48,9.76
11:03:36,3635.8,10.48,9.76
11:03:37,3630.4,10.47,9.77
11:03:38,3625,10.47,9.78
11:03:39,3619.4,10.47,9.79
11:03:40,3613.9,10.47,9.8
11:03:41,3607.7,10.47,9.8
11:03:42,3601.7,10.47,9.79
11:03:43,3595.1,10.47,9.79
11:03:44,3588.7,10.46,9.79
11:03:45,3583,10.46,9.8
11:03:46,3577.1,10.45,9.81
11:03:47,3571.2,10.45,9.82
11:03:48,3565.3,10.45,9.82
11:03:49,3559.9,10.45,9.82
11:03:50,3554.9,10.44,9.82
11:03:51,3550.3,10.44,9.82
11:03:52,3545.7,10.43,9.82
11:03:53,3541.3,10.43,9.83
11:03:54,3537.6,10.43,9.84
11:03:55,3534.5,10.42,9.84
11:03:56,3531.7,10.42,9.85
11:03:57,3529.1,10.41,9.85
11:03:58,3526.8,10.41,9.85
11:03:59,3524.9,10.4,9.86
11:04:00,3523.3,10.4,9.86
11:04:01,3521.9,10.4,9.87
11:04:02,3520.7,10.41,9.87
11:04:03,3519.8,10.4,9.87
11:04:04,3519,10.4,9.87
11:04:05,3518.4,10.4,9.87
11:04:06,3518.2,10.4,9.87
11:04:07,3518,10.39,9.87
11:04:08,3518,10.38,9.87
11:04:09,3518.3,10.38,9.88
11:04:10,3518.6,10.38,9.89
11:04:11,3519,10.37,9.9
11:04:12,3519.6,10.37,9.91
11:04:13,3520.6,10.36,9.92
11:04:14,3521.2,10.36,9.92
11:04:15,3522.2,10.35,9.92
11:04:16,3523.1,10.34,9.92
11:04:17,3524.1,10.34,9.92
11:04:18,3525,10.34,9.92
11:04:19,3526.1,10.33,9.91
11:04:20,3526.9,10.33,9.91
11:04:21,3527.7,10.33,9.91
11:04:22,3528.2,10.32,9.91
11:04:23,3529,10.32,9.91
11:04:24,3529.3,10.31,9.92
11:04:25,3529.5,10.31,9.93
11:04:26,3529.7,10.31,9.94
11:04:27,3529.5,10.31,9.95
11:04:28,3529.5,10.31,9.96
11:04:29,3529.4,10.3,9.98
11:04:30,3528.7,10.3,9.99
11:04:31,3527.9,10.29,9.99
11:04:32,3527.1,10.28,10
11:04:33,3525.8,10.28,10.01
11:04:34,3524.4,10.28,10.02
11:04:35,3522.9,10.27,10.02
11:04:36,3521.2,10.27,10.02
11:04:37,3519.2,10.26,10.02
11:04:38,3516.7,10.25,10.03
11:04:39,3514.4,10.25,10.03
11:04:40,3512,10.25,10.03
11:04:41,3509.2,10.25,10.03
11:04:42,3506.5,10.25,10.03
11:04:43,3503.6,10.24,10.02
11:04:44,3500.2,10.24,10.02
11:04:45,3497.4,10.23,10.02
11:04:46,3494.5,10.23,10.02
11:04:47,3491.1,10.23,10.02
11:04:48,3487.9,10.22,10.02
11:04:49,3484.4,10.22,10.02
11:04:50,3480.3,10.21,10.02
11:04:51,3476.5,10.21,10.02
11:04:52,3472.8,10.2,10.02
11:04:53,3468,10.19,10.02
11:04:54,3463.8,10.19,10.02
11:04:55,3459.8,10.19,10.03
11:04:56,3455.2,10.19,10.03
11:04:57,3451.1,10.19,10.04
11:04:58,3447.3,10.19,10.04
11:04:59,3442.6,10.18,10.05
11:05:00,3438.6,10.18,10.05
11:05:01,3434.8,10.18,10.06
11:05:02,3430.4,10.18,10.07
11:05:03,3426,10.18,10.08
11:05:04,3421.6,10.18,10.09
11:05:05,3416.7,10.18,10.09
11:05:06,3411.9,10.17,10.1
11:05:07,3407.3,10.17,10.1
11:05:08,3402.4,10.16,10.11
11:05:09,3397.7,10.16,10.12
11:05:10,3393.3,10.16,10.12
11:05:11,3388.8,10.15,10.13
11:05:12,3384.2,10.15,10.14
11:05:13,3380.3,10.14,10.14
11:05:14,3376.4,10.14,10.15
11:05:15,3372.3,10.13,10.15
11:05:16,3368.3,10.13,10.16
11:05:17,3364.4,10.13,10.16
11:05:18,3360.2,10.14,10.17
11:05:19,3355.9,10.13,10.17
11:05:20,3351.7,10.12,10.18
11:05:21,3347.1,10.12,10.18
11:05:22,3342.6,10.11,10.18
11:05:23,3338.4,10.11,10.18
11:05:24,3334.4,10.11,10.19
11:05:25,3330.3,10.11,10.19
11:05:26,3326.1,10.11,10.19
11:05:27,3321.7,10.1,10.19
11:05:28,3317.3,10.1,10.19
11:05:29,3313,10.1,10.19
11:05:30,3308.6,10.09,10.19
11:05:31,3304.3,10.09,10.19
11:05:32,3299.8,10.08,10.19
11:05:33,3295.6,10.08,10.19
11:05:34,3291.9,10.07,10.19
11:05:35,3288.7,10.07,10.19
11:05:36,3285.4,10.06,10.19
11:05:37,3282.7,10.06,10.19
11:05:38,3279.9,10.05,10.19
11:05:39,3277.2,10.05,10.2
11:05:40,3275,10.05,10.2
11:05:41,3272.3,10.04,10.21
11:05:42,3269.3,10.04,10.21
11:05:43,3266.6,10.03,10.21
11:05:44,3263.8,10.02,10.22
11:05:45,3260.7,10.02,10.22
11:05:46,3258.1,10.02,10.22
11:05:47,3255.3,10.02,10.23
11:05:48,3252.4,10.02,10.24
11:05:49,3249.7,10.02,10.24
11:05:50,3247.5,10.01,10.25
11:05:51,3245.2,10.01,10.25
11:05:52,3243.3,10.01,10.26
11:05:53,3241.7,10.01,10.27
11:05:54,3240.4,10,10.28
11:05:55,3239.1,10,10.29
11:05:56,3238.4,9.99,10.3
